,Title,Distance,Explain,DriveCourseID,Image,LocalID,URL
29,"새천년 해안도로, 깊고 푸른 동해 바다를 온몸으로 맞는다!",코스 총거리 : 약 5.3km,새천년해안도로(이사부길)는 동해의 깊고 푸른 바다를 끼고 도는 길이다. 굽이굽이 물 흐르듯 나있는 도로는 드라이브하기에 최고이다. 특히 도로 곁으로 바다가 바짝 붙어 있어 천천히 달리며 바다를 만끽하는데 그만이다.  ※ 하단의 지도를 확대하여 코스별 상세 위치를 확인할 수 있습니다. 지도상의 코스가 겹치는 경우 지도를 확대하여 확인해주세요. (원하는 위치에서 마우스 휠 또는 손가락을 이용하여 지도 확대보기가 가능합니다.),30,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2a11d551-d71e-4298-acc3-552b89d2bf96,2,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=06474299-bc3a-4c87-a01a-ead64a725df8&big_category=C01&mid_category=C0114&big_area=32
30,"제주 사계해안도로, 바다와 산의 하모니에 홀릭하다!",코스 총거리 : 약 10km,"제주여행의 매력은 뭐니 뭐니 해도 해안 따라 드라이브를 즐기는 것이다. 사면이 바다로 둘러싸여 있기 때문이다. 제주의 해안도로는 비경과 특징이 각기 다르다. 그중 산과 섬, 바다가 한데 어우러지며 빼어난 경관을 간직한 곳이 바로 사계해안도로이다. 사계해안도로는 제주 안덕면 사계리(산방산)~대정읍 상모리(송악산)를 연결하는 도로로 빼어난 해안절경과 섬과 산의 절묘한 어우러짐이 펼쳐진다. 해안을 둘러싸듯 우뚝 솟은 산방산과 송악산이 해안의 양쪽 끝에 버티고 있어 포근함과 안정감을 주는 서귀포시의 대표적인 해안도로이다. 낮은 지대로 달리다보니 해안 조망이 눈높이에 있어 디테일하게 비경을 담을 수 있다. 해안과 산, 도로가 합의일체로 그려내는 빼어난 광경 외에도 바다를 붉게 물드는 환상적인 낙조까지 자연이 만들어낸 모든 것이 아름답고 황홀하다.  ※ 하단의 지도를 확대하여 코스별 상세 위치를 확인할 수 있습니다. 지도상의 코스가 겹치는 경우 지도를 확대하여 확인해주세요. (원하는 위치에서 마우스 휠 또는 손가락을 이용하여 지도 확대보기가 가능합니다.)",31,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=93c3e195-b0d9-48f6-abce-ce023f335eb4,7,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=72dbf4c1-fd3d-422f-8195-65a146f9fba8&big_category=C01&mid_category=C0114&big_area=39
31,춘천 의암호반길,코스 총거리 : 약 12.9km,호수와 단풍산을 한꺼번에 보고 싶다면 춘천 의암호반길이 최고다. 호수를 끼고 굽은 산길을 달리는 곳으로 도로 사이를 두고 호수와 산이 동시에 절묘하게 어우러진다. 유난히 고요하고 한적한 분위기가 좋아 드라이브하는 맛을 느낄 수 있다. 의암호반길은 가을 아침이 가장 아름답다. 붉게 물든 삼악산과 강변길로 일렁이는 몽환적인 물안개가 그림처럼 펼쳐진다. 운치의 끝판왕으로 절로 가을감성에 빠져든다. ㆍ코스 정보 : 춘천 의암댐~춘천댐(의암호 서쪽길 약 12.9km)  ※ 하단의 지도를 확대하여 코스별 상세 위치를 확인할 수 있습니다. 지도상의 코스가 겹치는 경우 지도를 확대하여 확인해주세요. (원하는 위치에서 마우스 휠 또는 손가락을 이용하여 지도 확대보기가 가능합니다.),32,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=81616e22-9b8e-4718-8804-f2d5af729595,2,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=ae6bfc18-f90f-46a3-bfd7-6bf0b2f5580c&big_category=C01&mid_category=C0114&big_area=32
32,"남면해안도로, 해안절벽 위를 훨훨 달리다!",코스 총거리 : 34.7km,"남면해안도로에서는 시룰리언 블루색의 바다, 정감 있는 해안마을, 아늑하고 수수한 작은 섬, 형이상학적인 기암괴석, 그리고 파란하늘의 완벽한 조합을 언제나 볼 수 있다. 이런 이유로 우리나라에서 가장 아름다운 해안도로로 손꼽히고 있다. 남면해안도로는 바다와 마을, 해안절벽, 다랑이논 등을 두루 볼 수 있는 서상항~평산항~사촌해변~가천마을다랑이논~신전삼거리까지의 약 34.7km의 구간이다. 쉬엄쉬엄 풍경을 감상하며 여유롭게 드라이브를 할 수 있는 알짜 코스이기도 하다.  ※ 하단의 지도를 확대하여 코스별 상세 위치를 확인할 수 있습니다. 지도상의 코스가 겹치는 경우 지도를 확대하여 확인해주세요. (원하는 위치에서 마우스 휠 또는 손가락을 이용하여 지도 확대보기가 가능합니다.)",33,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c23cb49c-85b7-441d-990b-a8595344511a,5,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=f22b9b67-c04b-446a-8f9b-5ceb82c5fdde&big_category=C01&mid_category=C0114&big_area=36
33,도시의 자연 속에서 휴식을 취하다,코스 총거리 : 43km,"호반의 여름은 푸른빛이다. 대청호를 둘러싼 버드나무도, 버드나무가 머리를 길게 늘어트린 호수도 푸르다. 오백리에 다다르는 이 길은 걸어도 좋고 드라이브 코스로도 좋다. 푸른 길이 심심하다면 계족산 황톳길을 따라 온몸에 붉은 물을 들여 보자. 시원한 황토 감촉에 여름 더위는 한풀 물러난다. 시원한 바닥분수와 여름밤의 버스킹이 열리는 한밭수목원에서 마무리하면 여름 나들이 완성이다.",34,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=eb860de8-bdcc-4d6d-9b09-2dd8dfd595dd,3,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=7c96ba6e-dc01-4605-96d5-4005d5437075&big_category=C01&mid_category=C0114&big_area=3
34,"동해안일주해안도로(동해), 등뼈를 타고 달리다!",코스 총거리 : 약 24km,"동해안일주해안도로는 총길이 500km가 넘는 국도 7호선 드라이브 코스로 동해바다의 깊고 푸른 길과 함께 한다. 동해안일주해안도로는 한반도 우측인 동해 라인의 아름다운 바다도시들을 두루 거치는 코스로 고성부터 시작해서 속초, 양양, 강릉, 동해, 삼척, 울진, 영덕을 거처 포항, 울산, 부산까지 이른다. 이중 동해는 신이 내린 천혜의 자연 종합선물 같은 도시로 깊고 푸른 바다와 수많은 해변, 수려한 산, 아름다운 계곡 등 천혜자연을 간직하고 있다. 또한 동해시는 각종 레저의 메카로도 유명하다. 최근엔 새로운 명소까지 새록새록 인기몰이 중이다. 이런 이유로 동해는 죽기 전에 꼭 한번은 다녀와야 할 여행지로 손꼽힌다.  ※ 하단의 지도를 확대하여 코스별 상세 위치를 확인할 수 있습니다. 지도상의 코스가 겹치는 경우 지도를 확대하여 확인해주세요. (원하는 위치에서 마우스 휠 또는 손가락을 이용하여 지도 확대보기가 가능합니다.)",35,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=25f1e92b-ee0d-410a-b587-62312e384cb7,2,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=5a1bef03-c1df-4be8-8b89-b33b4ae44eda&big_category=C01&mid_category=C0114&big_area=32
35,진안 부귀 메타세쿼이아길,코스 총거리 : 1.5km,담양 메타세쿼이아 길보다는 길이 짧고 소박하지만 때 묻지 않은 자연 속에 꼭꼭 숨겨진 청정한 가로수길로 드라이브스루 명소 이다. 특히 웅치골에서부터 모래재길은 구불구불 급하게 굽이져 있지만 아주 천천히 주행을 하면 차창으로 보이는 자그마한 저수지와 야생화의 소담스러운 풍경을 만끽할 수 있다. 저수지를 지나면 고갯길이 열리면서 모래재 휴게소가 나타난다. 이곳에서 잠시 진한 아이스커피를 마시며 여유를 즐겨본다. 휴게소에서 모래재 터널을 지나면 또 한 번 엄청난 굽이의 작고 긴 길을 만나게 된다. 이 길은 원세동마을 앞까지 쭉 뻗어 있다. 여기서 부터가 진안 부귀 메타세쿼이아길이다. 도로 양편으로 끝없이 펼쳐진 메타세쿼이아 나무는 싱그러운 초록의 옷을 입고 하늘로 향해 쭉쭉 뻗어 시원한 광경을 연출한다. 영화와 드라마에 자주 등장할 만큼 운치 있고 아름답다.  ※ 하단의 지도를 확대하여 코스별 상세 위치를 확인할 수 있습니다. 지도상의 코스가 겹치는 경우 지도를 확대하여 확인해주세요. (원하는 위치에서 마우스 휠 또는 손가락을 이용하여 지도 확대보기가 가능합니다.),36,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6713b288-7753-49f9-9b2b-92284527cff8,6,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=06514ce7-dd8c-41ac-9117-636f85be34ef&big_category=C01&mid_category=C0114&big_area=37
36,천수만 해안길,코스 총거리 : 약 15.6km,"천수만 해안길은 겨울 철새와 겨울바다, 갯벌, 겨울별미 등을 만날 수 있는 해안도로다. 이런 이유로 천수만으로 시작되는 이 해안길은 겨울에 더욱 여행맛을 느끼게 하는 곳이다. 청명한 겨울 서해바람을 느끼며 시베리아에서 날아온 철새들의 화려한 군무 직관은 물론 천수만에서만 볼 수 있는 희귀조류 흑두루미, 천연기념물 보호종인 황새, 노랑부리저어새, 독수리까지 다양하게 관찰할 수 있다. 여기에 멋스러운 서해 낙조까지 만끽할 수 있다. ㆍ코스 정보 : 충남 서산시 부석면 천수만로~홍성군 서부면 남당항로(약 15.6km)  ※ 하단의 지도를 확대하여 코스별 상세 위치를 확인할 수 있습니다. 지도상의 코스가 겹치는 경우 지도를 확대하여 확인해주세요. (원하는 위치에서 마우스 휠 또는 손가락을 이용하여 지도 확대보기가 가능합니다.)",37,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=31cdd5d6-aa07-40de-9e91-e205066d38f7,3,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=258e06f5-c658-4b00-884c-fcb687ad4128&big_category=C01&mid_category=C0114&big_area=34
37,"국도 37호선, 금강 물줄기 따라 향수에 젖다!",코스 총거리 : 11.1km,"국도 37호선은 전북 진안, 무주와 충북 영동을 지나 옥천으로 흐르는 금강과 함께 호흡한다. 이 덕분에 한가하고 고요한 강 경관을 여과 없이 느낄 수 있다. 금강의 옆길은 계절마다 각기 다른 모습의 아름다운 풍경을 만들어내는데, 봄에는 벚꽃이 가을에는 패셔너블한 단풍이 겨울에는 새하얀 설탕 같은 눈이 쌓여 멋스러움 그 자체이다.  ※ 하단의 지도를 확대하여 코스별 상세 위치를 확인할 수 있습니다. 지도상의 코스가 겹치는 경우 지도를 확대하여 확인해주세요. (원하는 위치에서 마우스 휠 또는 손가락을 이용하여 지도 확대보기가 가능합니다.)",38,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ac7e78ac-ef3d-4fc9-bec0-e5929c0338f6,3,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=3f7241cf-68cb-434b-a772-6442208b15ec&big_category=C01&mid_category=C0114&big_area=33
38,"국도 35호선, 선비의 마음으로 비경을 여유롭게 품다!",코스 총거리 : 25km,국도 35호선을 타고 안동을 거쳐 봉화로 들어서면 웰컴 표지판이 보인다. 드디어 국도 35호선 중에서 가장 느긋하게 신선처럼 즐길 수 있는 곳. 경북 봉화군 명호면 북곡리에서 법전면 소천리까지의 구간이다. 이 라인에서 제일 먼저 만나는 명소가 바로 청량산도립공원. 아름다운 산은 기본이고 계곡과 낙동강이 조화롭게 어우러진 최고의 경치를 자랑한다. 거대한 국립공원과는 달리 아기자기한 멋 때문인지 더욱 친근하게 느껴진다. ㆍ코스 정보 : 경북 봉화군 명호면 북곡리~법전면 소천리 (25km)  ※ 하단의 지도를 확대하여 코스별 상세 위치를 확인할 수 있습니다. 지도상의 코스가 겹치는 경우 지도를 확대하여 확인해주세요. (원하는 위치에서 마우스 휠 또는 손가락을 이용하여 지도 확대보기가 가능합니다.),39,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c4554f73-d6ae-47fb-8920-956b0439865b,5,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=9d279b70-4bb4-4aab-8243-95c6f522a0d3&big_category=C01&mid_category=C0114&big_area=35
39,보성 대원사 벚꽃길,코스 총거리 : 약 5.3km,보성 대원사 벚꽃길에는 매년 3월~4월만 되면 향긋한 봄내음이 온천지에 가득하다. 그 산뜻함을 느껴보기 위해 예전에는 수십만 명이 한꺼번에 모여 꽃구경을 즐겼다면 코로나19 시대에는 구불구불 2차선 도로를 천천히 차로 달리며 담아볼 수 있다. ㆍ코스 정보 : 대원사 삼거리~대원사 입구(약 5.3km)  ※ 하단의 지도를 확대하여 코스별 상세 위치를 확인할 수 있습니다. 지도상의 코스가 겹치는 경우 지도를 확대하여 확인해주세요. (원하는 위치에서 마우스 휠 또는 손가락을 이용하여 지도 확대보기가 가능합니다.),40,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=68d496f2-6480-4864-a9b6-bc3b3eb50888,6,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=a2f57c00-8dd7-4fd5-9e3c-83306da83cc2&big_category=C01&mid_category=C0114&big_area=38
40,"동해안일주해안도로(영덕), 등뼈를 타고 달리다!",코스 총거리 : 약 25km,"7번 국도를 따라 깊고 푸른 동해를 벗 삼아 달려보자. 장엄한 일출을 보여주는 해맞이공원, 24시간 활기찬 항구, 힐링 가득한 해양공원까지 두 눈이 한껏 즐거워진다.",41,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8bca9814-4e19-4a85-abb4-94fff355a82c,5,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=c90d2f62-2035-41e8-a836-c7db4ca1c6a3&big_category=C01&mid_category=C0114&big_area=35
41,하동 쌍계사 하동십리 벚꽃길,코스 총거리 : 약 6.2km,하동 쌍계사 하동십리 벚꽃길은 하동의 대표적인 벚꽃길이자 국내에서 가장 아름다운 벚꽃길로 손꼽힌다. 봄이 오면 쌍계사에서부터 화개장터까지의 십리길에는 벚꽃으로 물결친다. 국내의 많은 벚꽃길과 다른 점은 쌍계사 계곡과 멋지게 어우러져 그림 같은 풍경을 자아내는데 있다. 차타고 정신없이 바라보게 만드는 매력적인 은빛 향연은 화개장터까지 계속 이어지고 하이라이트는 길 중간쯤의 일방통행로이다. 잠시 서행을 하며 벚꽃향에 취해볼 수 있다. ㆍ코스 정보 : 쌍계사 초입~화개장터(약 6.2km)  ※ 하단의 지도를 확대하여 코스별 상세 위치를 확인할 수 있습니다. 지도상의 코스가 겹치는 경우 지도를 확대하여 확인해주세요. (원하는 위치에서 마우스 휠 또는 손가락을 이용하여 지도 확대보기가 가능합니다.),42,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=45de6023-822e-4b1f-9231-3e4e9fd315a1,6,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=ce6fc1b5-0d17-4b86-a8e1-006c8abbb64c&big_category=C01&mid_category=C0114&big_area=36
42,"기장 죽성리해안도로, 길 따라 해안풍경이 넉넉하다!",코스 총거리 : 약 12km,"부산 기장에 있는 죽성리해안도로는 언제나 풍성한 여름 같다. 넓은 바다에서 뿜어져 나오는 풍광과 녹음이 짙은 숲, 골이 깊은 산 등 여러 모양으로 자태를 뽐내는 해안길이다. 이런 이유로 늘 로망의 대상이자 한번쯤은 꼭 가보고 싶은 곳이기도 하다. 다이나믹한 부산의 멋과 맛에서 벗어나 여유를 부리며 낭만을 즐기고 싶다면 죽성리해안도로가 최고이다. 코스는 죽성항에서부터 월전포구를 거쳐 대변항, 해동용궁사까지 약 12km로 해안풍경을 넉넉하게 감상할 수 있다.  ※ 하단의 지도를 확대하여 코스별 상세 위치를 확인할 수 있습니다. 지도상의 코스가 겹치는 경우 지도를 확대하여 확인해주세요. (원하는 위치에서 마우스 휠 또는 손가락을 이용하여 지도 확대보기가 가능합니다.)",43,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3dcc397f-e8a2-464a-9506-72cc18ebdfbe,4,https://korean.visitkorea.or.kr/detail/cs_detail_cos.do?cotid=df62ca0a-6451-4e56-b885-2cb57808f38e&big_category=C01&mid_category=C0114&big_area=36
