,Order,Destination,Address,Tag,DriveCourseID,PlaceID,latitude,longitude,LocalID,WithID,ViewID,ActiveID
69,1,영진해변,강원특별자치도 강릉시 주문진읍 해안로 1609,#강원권 #관광지 #바다경치 #바다내음 #바다풍경 #여름여행 #여름휴가 #연중무휴 #영진해변 #자연 #해변 #휴식공간 #휴식여행 #휴식하기좋은곳,DC011,P070,37.8795534915402,128.833557121069,LC002,"WT001, WT002","VW001, VW002, VW003, VW004","AC001, AC005"
70,2,성진회관,강원특별자치도 고성군 거진읍 거탄진로 99,#강원맛집 #맛집 #명태요리 #생태찌개 #성진회관 #연중무휴 #음식,DC011,P071,38.4440896937092,128.453343216118,LC002,"WT001, WT002","VW001, VW002, VW003, VW004","AC001, AC005"
71,3,대진 등대,강원특별자치도 고성군 현내면 한나루로4길 16-38,#강원권 #강원도경치좋은곳 #경치여행 #경치좋은곳 #관광지 #대진등대 #동해여행 #등대 #무인등대 #바다경치 #바다내음 #자연 #풍경,DC011,P072,38.5037560840299,128.428733864322,LC002,"WT001, WT002","VW001, VW002, VW003, VW004","AC001, AC005"
72,4,청간정,강원특별자치도 고성군 토성면 동해대로 5110,#강원권 #강원도유형문화재 #경치좋은곳 #고성가볼만한곳 #관광지 #관동팔경 #교과서속여행 #역사 #역사공부 #역사를품은곳 #역사속 #역사속으로 #역사유적지 #역사이야기 #역사탐방 #역사탐험 #예능촬영지 #유적지 #청간정,DC011,P073,38.2643987706534,128.55837360986,LC002,"WT001, WT002","VW001, VW002, VW003, VW004","AC001, AC005"
73,5,고성 통일전망타워,강원특별자치도 고성군 현내면 금강산로 481,#가족과함께 #강원권 #고성가볼만한곳 #고성통일전망대 #관광지 #교과서속여행 #아이와함께 #안보 #안보관광 #안보여행 #역사공부 #역사속으로 #역사이야기 #연중무휴 #전망대 #전쟁역사 #통일전망대 #통일전망대(고성) #한국전쟁,DC011,P074,38.5144187175158,128.416656703129,LC002,"WT001, WT002","VW001, VW002, VW003, VW004","AC001, AC005"
74,1,조양방직,인천광역시 강화군 강화읍 향나무길5번길 12,#2024_여행가는달과함께하는_발도장여행지 #SNS속_인생샷명소 #데이트 #레트로 #레트로여행 #연인과함께 #음식 #인생샷 #조양방직 #친구와함께 #커플데이트,DC012,P075,37.7467787566069,126.480970774647,LC001,"WT001, WT002, WT003, WT004",VW004,"AC004, AC005, AC006"
75,2,라베니체광장,경기도 김포시 태장로 810,#SNS지원단 #관광지 #김포시 #라베니체 #수변공원,DC012,P076,37.637564080956,126.677341908204,LC001,"WT001, WT002, WT003, WT004",VW004,"AC004, AC005, AC006"
76,3,김포 장릉(인헌왕후) [유네스코 세계유산],경기도 김포시 장릉로 79,#2024_여행가는달과함께하는_발도장여행지 #가족여행 #관광지 #교과서속여행 #김포가볼만한곳 #김포장릉 #아이와함께 #역사 #역사공부 #역사관광지 #역사를품은곳 #역사문화재 #역사속으로 #역사유적 #역사유적지 #역사탐방 #유네스코세계문화유산 #인헌왕후 #전통&역사문화체험 #조선왕릉 #친구와함께,DC012,P077,37.6107518993992,126.712658300211,LC001,"WT001, WT002, WT003, WT004",VW004,"AC004, AC005, AC006"
77,1,원대리 자작나무 숲 (속삭이는 자작나무 숲),강원특별자치도 인제군 인제읍 자작나무숲길 760,#2024_여행가는달과함께하는_발도장여행지 #21_22한국관광100선 #23_24한국관광100선 #SNS속_인생샷명소 #가족여행 #강원권 #겨울가볼만한곳 #경치좋은곳 #관광지 #숙박대전_가볼만한곳 #숙박대전_추천기사 #원대리사진맛집 #원대리자작나무숲 #인생샷 #인제자작나무숲 #인제포토스팟 #자연 #자작나무숲 #한국관광100선,DC013,P078,38.0092057134613,128.194290340012,LC002,WT002,"VW001, VW002, VW004, VW006","AC001, AC002, AC004, AC005, AC006"
78,2,화암사(고성),강원특별자치도 고성군 토성면 화암사길 100,#2024_여행가는달과함께하는_발도장여행지 #가족과함께 #강원권 #고성화암사 #관광지 #불교 #불교문화 #불교사찰 #사찰 #사찰여행 #역사 #연중개방 #자연환경 #전통차 #종교 #한국불교 #화암사 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,DC013,P079,38.2263035536854,128.471142957894,LC002,WT002,"VW001, VW002, VW004, VW006","AC001, AC002, AC004, AC005, AC006"
79,3,해산전망대,강원특별자치도 화천군 화천읍 동촌리 산11-7,#경치좋은곳 #관광지 #산책길 #산책하기 #산책하기좋은곳 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,DC013,P080,38.1905004135509,127.816928076441,LC002,WT002,"VW001, VW002, VW004, VW006","AC001, AC002, AC004, AC005, AC006"
80,4,인제스피디움리조트 서킷,강원특별자치도 인제군 기린면 상하답로 130,#레이싱 #레포츠 #이색체험 #인제스피디움리조트,DC013,P081,38.0026073029496,128.295384285256,LC002,WT002,"VW001, VW002, VW004, VW006","AC001, AC002, AC004, AC005, AC006"
81,5,한반도섬,강원특별자치도 양구군 양구읍 한반도섬길 76,#관광지 #양구가볼만한곳 #한반도섬,DC013,P082,38.1306141932488,127.982762831123,LC002,WT002,"VW001, VW002, VW004, VW006","AC001, AC002, AC004, AC005, AC006"
82,1,하조대,강원특별자치도 양양군 현북면 하조대해안길 29,#관광지,DC014,P083,38.0224880651102,128.724933814868,LC002,"WT001, WT002, WT003, WT004","VW001, VW004, VW006","AC001, AC002, AC003, AC004, AC005, AC006"
83,2,"서피비치, 서핑(양양)",강원특별자치도 양양군 현북면 하조대해안길 119,#2020 #2020한국관광의별 #강원권 #강원권반려동물여행지 #꿀잼_액티비티 #레포츠 #반려동물동반여행지 #서피비치 #서핑 #캠핑 #한국관광의별 #해변가,DC014,P084,38.0277534804076,128.717521171416,LC002,"WT001, WT002, WT003, WT004","VW001, VW004, VW006","AC001, AC002, AC003, AC004, AC005, AC006"
84,3,낙산사,강원특별자치도 양양군 강현면 낙산사로 100,#2024_여행가는달과함께하는_발도장여행지 #가족여행 #강원권 #강원도_여행지_추천 #관광지 #기차여행 #나들이 #낙산사 #동해여행 #사찰&산사 #서울근교여행 #아이와함께 #양양여행 #양양여행지추천 #역사 #자연좋은곳 #전통&역사문화체험 #체험학습 #친구와함께 #템플스테이,DC014,P085,38.1245691613212,128.630163648893,LC002,"WT001, WT002, WT003, WT004","VW001, VW004, VW006","AC001, AC002, AC003, AC004, AC005, AC006"
85,1,대포항,강원특별자치도 속초시 대포항길 64,#가족여행 #강원권 #관광지 #나들이 #대포항 #데이트코스 #바다풍경 #아이와함께 #여름여행 #연인과함께 #자연 #자연좋은곳 #체험학습 #친구와함께 #힐링,DC015,P086,38.1749711422915,128.60748306796,LC002,"WT001, WT002, WT003, WT004, WT005","VW001, VW002, VW003","AC001, AC003, AC004"
86,2,영금정,강원특별자치도 속초시 동명항길 35,#2024_여행가는달과함께하는_발도장여행지 #강원권 #경치좋은곳 #관광지 #나들이 #바다낚시 #바다풍경 #야간관광100선 #영금정 #자연좋은곳 #전망좋은곳 #피서여행 #해돋이명소 #해상정자 #해안절경,DC015,P087,38.2121070424096,128.597344846395,LC002,"WT001, WT002, WT003, WT004, WT005","VW001, VW002, VW003","AC001, AC003, AC004"
87,3,영랑호,강원특별자치도 속초시 영랑호반길 140,#강원도_여행지_추천 #관광지 #나홀로여행 #문화관광해설사 #생태관광지 #영랑호 #자연 #휴양여행 #힐링 #힐링여행,DC015,P088,38.2142296232005,128.58078554268,LC002,"WT001, WT002, WT003, WT004, WT005","VW001, VW002, VW003","AC001, AC003, AC004"
88,4,속초해수욕장,강원특별자치도 속초시 해오름로 190,#가족여행 #강원권 #관광지 #기차여행 #나들이 #당일치기여행 #데이트코스 #바다풍경 #서울근교여행 #속초해변 #아이와함께 #여름방학가볼만한곳 #여름여행 #연인과함께 #일출일몰명소 #자연 #자연좋은곳 #체험학습 #친구와함께 #힐링,DC015,P089,38.1905709826187,128.602024647419,LC002,"WT001, WT002, WT003, WT004, WT005","VW001, VW002, VW003","AC001, AC003, AC004"
89,1,구례구역,전라남도 순천시 황전면 섬진강로 217,#관광지 #구례입구 #순천기차역여행 #순천서원 #순천여행 #윤스테이촬영지 #전라남도여행,DC016,P090,35.163310650026,127.453153044419,LC007,"WT001, WT002","VW001, VW002, VW004","AC001, AC002, AC004, AC006"
90,2,침실습지,전라남도 곡성군 오곡면 오지2길 21-99,#경치좋은곳 #관광지 #사진여행 #사진찍기 #사진촬영 #사진촬영명소 #자연 #자연관광지 #자연발생 #자연속으로 #자연여행 #자연좋은곳 #자연체험 #자연풍경 #자연환경 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,DC016,P091,35.2690162951131,127.326921106257,LC007,"WT001, WT002","VW001, VW002, VW004","AC001, AC002, AC004, AC006"
91,3,곡성역,전라남도 곡성군 곡성읍 곡성로 920,#관광지 #기차역 #섬진강기차마을 #성곽역사 #전남여행,DC016,P092,35.2836105383006,127.303695147064,LC007,"WT001, WT002","VW001, VW002, VW004","AC001, AC002, AC004, AC006"
92,4,섬진강기차마을,전라남도 곡성군 오곡면 기차마을로 232,#19_20한국관광100선 #2014 #2024_여행가는달과함께하는_발도장여행지 #23_24한국관광100선 #가족여행 #관광지 #기차여행 #섬진강기차마을 #수상내역 #야간관광100선 #이색열차 #장미여행지 #전라권 #창조관광 부문 #체험 #추억여행 #한국관광100선 #한국관광의별,DC016,P093,35.2775315721907,127.308286688106,LC007,"WT001, WT002","VW001, VW002, VW004","AC001, AC002, AC004, AC006"
93,5,압록유원지,전라남도 곡성군 죽곡면 섬진강로 1012,#가족과함께 #곡성압록유원지 #관광지 #산책코스 #산책하기좋은곳 #섬진강유원지 #섬진강차박 #압록강 #여름피서지 #여름휴가 #유원지 #전남압록유원지 #캠핑장 #커플데이트 #피서여행지 #휴식공간 #휴식하기좋은곳,DC016,P094,35.1919626880899,127.377512256741,LC007,"WT001, WT002","VW001, VW002, VW004","AC001, AC002, AC004, AC006"
94,6,곡성섬진강천문대,전라남도 구례군 구례읍 섬진강로 1234,#겨울방학가볼만한곳 #곡성섬진강천문대 #곡성천문관측소 #곡성천문대 #관광지 #구례여행 #구례천문대 #섬진강천문대 #아이와함께 #여름방학가볼만한곳 #자연 #전라권 #주말추천여행 #체험학습,DC016,P095,35.2266224751196,127.369189304448,LC007,"WT001, WT002","VW001, VW002, VW004","AC001, AC002, AC004, AC006"
95,1,상주은모래비치,경상남도 남해군 상주면 상주로 17,#가족여행 #관광지 #남해여행 #남해해수욕장 #바다풍경 #상주은모래비치 #아이와함께 #여름방학가볼만한곳 #여름여행 #여름휴가 #연인과함께 #은모래 #은모래비치 #자연 #친구와함께 #피서여행 #한려해상국립공원 #해수욕장,DC017,P096,34.7216222818227,127.988434607732,LC005,"WT001, WT002, WT003, WT004","VW001, VW002, VW003, VW004","AC001, AC002, AC004"
96,2,미조항,경상남도 남해군 미조면,#관광지 #남해 #바다 #자연,DC017,P097,34.7120206495288,128.046036616919,LC005,"WT001, WT002, WT003, WT004","VW001, VW002, VW003, VW004","AC001, AC002, AC004"
97,3,남해보물섬전망대,경상남도 남해군 삼동면 동부대로 720,#2024_여행가는달과함께하는_발도장여행지 #경치여행 #경치좋은곳 #관광지 #남해가볼만한곳 #바다경치 #보물섬전망대 #연인과함께 #이색체험 #익스트림스포츠 #전망대 #친구와함께 #휴식공간 #휴식여행,DC017,P098,34.7698293872598,128.053324367469,LC005,"WT001, WT002, WT003, WT004","VW001, VW002, VW003, VW004","AC001, AC002, AC004"
98,4,항도몽돌해수욕장과 항도방파제,경상남도 남해군 미조면 송정리,#관광지 #여름피서지 #자연 #자연관광지 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #항도몽돌해변 #항도몽돌해수욕장 #항도방파제 #휴식하기좋은곳,DC017,P099,34.7504859959708,128.042852075473,LC005,"WT001, WT002, WT003, WT004","VW001, VW002, VW003, VW004","AC001, AC002, AC004"
99,5,원천항,경상남도 남해군 이동면 신전리 1138-10,#관광지,DC017,P100,34.7629977216043,127.947654548936,LC005,"WT001, WT002, WT003, WT004","VW001, VW002, VW003, VW004","AC001, AC002, AC004"
100,6,남해 물건리 방조어부림,경상남도 남해군 삼동면 동부대로1030번길 59,#가족여행 #경상권 #경상남도여행 #경치좋은곳 #관광지 #남해관광 #남해산책길 #남해여행 #독일마을 #드라이브여행 #드라이브코스 #물건마을 #역사 #월출 #일출 #일출일몰명소 #자연 #자연유산 #자연좋은곳 #천연기념물 #해돋이명소,DC017,P101,34.7957567049395,128.050425544429,LC005,"WT001, WT002, WT003, WT004","VW001, VW002, VW003, VW004","AC001, AC002, AC004"
101,1,안도해변,전라남도 여수시 남면 안도해수욕장길 105,#관광지 #낚시 #바다 #안도해변 #여름피서지 #자연 #자연좋은곳 #자연환경 #전라권 #풍경좋은곳 #휴식여행 #힐링여행,DC018,P102,34.490475135032,127.812517032458,LC007,"WT002, WT003, WT005","VW001, VW002, VW003, VW004, VW006","AC001, AC002, AC005"
102,2,한려해상국립공원 (오동도),전라남도 여수시 오동도로 222,#21_22한국관광100선 #23_24한국관광100선 #가족여행 #걷기좋은곳 #관광지 #동백꽃 #동백열차 #바다풍경 #생태관광지 #섬여행 #여수가볼만한곳 #여수동백꽃명소 #여수동백섬 #여수여행 #여수오동도 #여수의상징 #연중무휴 #오동도 #오동도등대 #자연 #전라권 #전라남도여행 #한국관광100선 #휴양여행 #힐링,DC018,P103,34.7443617478229,127.764104097259,LC007,"WT002, WT003, WT005","VW001, VW002, VW003, VW004, VW006","AC001, AC002, AC005"
103,3,한솔횟집,전라남도 여수시 돌산읍 향일암로 122,#맛집 #여수맛집 #음식 #횟집,DC018,P104,34.5978147724911,127.80022903955,LC007,"WT002, WT003, WT005","VW001, VW002, VW003, VW004, VW006","AC001, AC002, AC005"
104,4,해금강유람선,경상남도 거제시 남부면 해금강로 270,"#거제가볼만한곳 #거제선상관광 #거제외도관람 #거제유람선 #관광지 #바다 #바다,섬 #바다전망 #바다풍경 #연인과함께 #우제봉 #유람선 #자연환경 #해금강 #힐링&여행 #힐링&휴양여행 #힐링&휴양여행",DC018,P105,34.737803119248,128.673190032312,LC005,"WT002, WT003, WT005","VW001, VW002, VW003, VW004, VW006","AC001, AC002, AC005"
105,5,금오도,전라남도 여수시 남면,#2020_휴가철찾아가고싶은_33섬 #2023찾아가고싶은섬 #2023찾아가고싶은섬_가을섬 #가족과함께 #경치여행 #경치좋은곳 #관광지 #금오도 #금오도비렁길 #다도해해상국립공원 #바다내음 #산책길 #섬여행 #자연 #자연마을 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,DC018,P106,34.5089645965176,127.767526123981,LC007,"WT002, WT003, WT005","VW001, VW002, VW003, VW004, VW006","AC001, AC002, AC005"
106,6,향일암(여수),전라남도 여수시 돌산읍 향일암로 60,#15_16한국관광100선 #2023_설날_소원 #2024_여행가는달과함께하는_발도장여행지 #BTS #bts여행 #bts투어 #관광지 #관음기도도량 #나홀로여행 #바다풍경 #불교 #불교문화 #사찰 #사찰여행 #여수10경 #여수가볼만한곳 #여수사찰 #여수섬마을 #여수여행 #여수일출명소 #여수향일암 #역사 #영구암 #일출명소 #일출일몰명소 #자연환경 #전남 #전남권 #전라권 #전라남도여행 #전망좋은곳 #전통사찰 #종교 #한국관광100선 #한국불교 #향일암(여수) #휴식하기좋은곳 #힐링 #힐링여행,DC018,P107,34.5937941993736,127.802987946603,LC007,"WT002, WT003, WT005","VW001, VW002, VW003, VW004, VW006","AC001, AC002, AC005"
107,1,삼탄아트마인,강원특별자치도 정선군 고한읍 함백산로 1445-44,#가족체험여행 #강원권 #강원도_여행지_추천 #강원웰니스관광지 #관광지 #근대산업유산 #리모델링공간 #문화콘텐츠산업 #박물관 #복합문화공간 #산업관광 #산업관광지 #삼탄아트마인 #아이와함께 #역사공부 #역사속으로 #역사이야기 #역사탐험 #웰니스관광 #이색체험 #재생공간 #전시관 #정선웰니스관광 #체험학습 #친구와함께,DC019,P108,37.1850515002253,128.883521694438,LC002,"WT001, WT002, WT004","VW001, VW002, VW004, VW006","AC001, AC002, AC003, AC004"
